census_tract_number,Walkability,Total Population,% 0 Vehicle HH,% 1 Vehicle HH,% 2+ Vehicle HH,% Low Wage Workers,Population Density,Employment Density,Pedestrian Network Density,Transit Frequency,state_x,county_x,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,state_y,county_y,life_expectancy,obesity
12111382109,7.5,12292,0.023934618,0.408056042,0.56800934,0.246126341,0.56600714,0.101348984,2.528353859,-99999.0,Florida,St. Lucie County,0,0,0,0,FL,Port St. Lucie,82.4,27.8
12111382007,9.666666667,5506,0.0,0.345199569,0.654800431,0.244515539,5.283848854,0.760045095,16.38768846,-99999.0,Florida,St. Lucie County,0,0,0,0,FL,Port St. Lucie,77.4,33.1
12111382108,6.833333333,9834,0.074358974,0.431089744,0.494551282,0.239648683,3.093522689,0.095315983,10.70488102,-99999.0,Florida,St. Lucie County,0,0,0,0,FL,Port St. Lucie,83.1,30.1
12111382112,8.0,8643,0.023932988,0.215396889,0.760670124,0.219218241,4.139397323,0.099138638,16.49697614,-99999.0,Florida,St. Lucie County,0,0,0,0,FL,Port St. Lucie,82.5,32.1
12111382110,8.333333333,7193,0.016052061,0.290672451,0.693275488,0.24243503,4.369133696,0.353515336,16.23243259,-99999.0,Florida,St. Lucie County,0,0,0,0,FL,Port St. Lucie,78.9,31.5
12111382010,8.166666667,791,0.073490814,0.496062992,0.430446194,0.25,2.633698839,2.463890191,4.07355902,-99999.0,Florida,St. Lucie County,0,1,0,0,FL,Port St. Lucie,77.6,33.4
12111381502,6.833333333,1965,0.0,0.36259542,0.63740458,0.227923628,1.76148522,0.706386948,6.011604243,-99999.0,Florida,St. Lucie County,0,0,0,0,FL,Port St. Lucie,86.9,34.1
17197881800,14.83333333,806,0.046931408,0.415162455,0.537906137,0.268656716,10.91768462,0.514729548,23.52027309,16.74269389,Illinois,Will County,0,1,0,0,IL,Joliet,77.9,38.1
17197881900,10.66666667,658,0.575903614,0.424096386,0.0,0.320132013,32.30564272,0.147290164,16.39870021,618.0688072,Illinois,Will County,0,1,0,1,IL,Joliet,73.4,46.6
17197882802,14.33333333,1457,0.205240175,0.209606987,0.585152838,0.259259259,11.37767299,2.327073817,23.10910063,13.00663337,Illinois,Will County,0,0,0,0,IL,Joliet,73.2,40.2
17197880307,16.5,2089,0.050913838,0.365535248,0.583550914,0.199791883,11.03625232,3.286045449,24.41757279,3.354406392,Illinois,Will County,0,0,0,0,IL,Naperville,81.4,28.4
17197881302,14.16666667,1096,0.037931034,0.389655172,0.572413793,0.264788732,20.02172588,1.571047834,23.59558925,30.20796524,Illinois,Will County,0,0,0,0,IL,Joliet,75.3,43.2
17197880119,7.333333333,1620,0.0,0.034764826,0.965235174,0.198684211,8.875082718,0.476624813,14.0460073,-99999.0,Illinois,Will County,0,0,0,0,IL,Naperville,79.5,28.5
17197880418,7.0,1780,0.0,0.073068894,0.926931106,0.213242454,11.67317229,0.137717201,16.08233395,-99999.0,Illinois,Will County,0,0,0,0,IL,Joliet,81.0,30.8
17197881604,11.0,865,0.043076923,0.224615385,0.732307692,0.237588652,5.086707786,2.91677117,12.85319305,7.341853847,Illinois,Will County,0,1,0,0,IL,Joliet,78.6,35.9
17197881603,11.5,2399,0.090909091,0.658008658,0.251082251,0.277286136,20.76450062,1.77437375,10.21083074,4.947884799,Illinois,Will County,0,1,0,0,IL,Joliet,73.9,40.6
17197880308,12.5,2818,0.04,0.113333333,0.846666667,0.210350584,3.577761114,1.942503373,7.08241458,0.574122232,Illinois,Will County,0,0,0,0,IL,Naperville,81.2,29.3
17197880308,12.5,2818,0.04,0.113333333,0.846666667,0.210350584,3.577761114,1.942503373,7.08241458,0.574122232,Illinois,Will County,0,0,0,0,IL,Bolingbrook,81.2,28.8
17197880109,15.5,1350,0.079096045,0.286252354,0.634651601,0.252888318,16.3921089,2.149187611,23.70639237,25.87767592,Illinois,Will County,0,0,0,0,IL,Bolingbrook,79.3,34.3
17197883211,11.16666667,1814,0.0,0.12305026,0.87694974,0.240823635,5.951410181,0.459315008,14.96910856,2.052625982,Illinois,Will County,0,0,0,0,IL,Joliet,78.5,34.8
17197880412,12.16666667,936,0.02972973,0.327027027,0.643243243,0.211815562,3.45981508,1.216110215,10.04088444,2.36562695,Illinois,Will County,0,0,0,0,IL,Joliet,78.5,33.0
17197883209,5.0,1239,0.073846154,0.187692308,0.738461538,0.220703125,10.48946698,0.025398225,20.42056282,-99999.0,Illinois,Will County,0,0,0,0,IL,Joliet,78.5,31.2
17197880420,5.333333333,4439,0.0,0.117860381,0.882139619,0.230925738,14.70289698,0.119239534,19.48203921,-99999.0,Illinois,Will County,0,0,0,0,IL,Joliet,80.8,34.3
17197882602,12.33333333,789,0.11372549,0.384313725,0.501960784,0.282722513,14.37218346,0.309666817,22.98753101,34.97413466,Illinois,Will County,1,1,1,0,IL,Joliet,73.7,42.2
17197881108,8.5,4698,0.01092545,0.170951157,0.818123393,0.20358116,2.085210989,1.533060612,5.387332187,0.398967127,Illinois,Will County,0,0,0,0,IL,Joliet,81.3,32.1
17197883307,5.166666667,1351,0.0,0.14953271,0.85046729,0.209251101,0.090492955,0.034227905,1.400527404,0.01409755,Illinois,Will County,0,0,0,0,IL,Joliet,78.4,32.6
17197880417,5.666666667,1662,0.018621974,0.184357542,0.797020484,0.214964371,7.619640039,0.165046355,12.92990159,-99999.0,Illinois,Will County,0,0,0,0,IL,Joliet,79.6,32.2
17197880303,6.666666667,1598,0.0,0.136448598,0.863551402,0.217808219,5.114885023,0.09282332,12.21685343,-99999.0,Illinois,Will County,0,0,0,0,IL,Naperville,85.5,29.7
17197880107,15.16666667,908,0.021978022,0.062271062,0.915750916,0.251152074,8.115176157,0.813305099,18.49293683,18.16071035,Illinois,Will County,0,1,0,0,IL,Bolingbrook,79.0,36.9
17197880115,14.66666667,944,0.037162162,0.239864865,0.722972973,0.250659631,7.104525176,3.574840528,19.87497989,14.276241,Illinois,Will County,0,0,0,0,IL,Bolingbrook,77.6,38.2
17197883214,10.0,2630,0.038262668,0.34229576,0.619441572,0.23566879,3.69639067,1.524936835,9.184614946,0.6598468,Illinois,Will County,0,0,0,0,IL,Joliet,78.4,34.0
17197880304,4.666666667,1057,0.0,0.235294118,0.764705882,0.220609579,7.061689234,0.106894066,12.25676121,-99999.0,Illinois,Will County,0,0,0,0,IL,Naperville,81.6,27.8
17197881401,12.0,1255,0.0,0.374695864,0.625304136,0.294979079,13.87693163,0.121630476,24.16807344,7.076682367,Illinois,Will County,0,1,0,0,IL,Joliet,75.3,40.3
17197880312,9.833333333,3205,0.010172144,0.204225352,0.785602504,0.198487713,3.384176547,1.20689978,13.76873255,0.612804632,Illinois,Will County,0,0,0,0,IL,Naperville,82.9,26.0
17197880310,9.833333333,13376,0.006920415,0.14426404,0.848815544,0.205284553,5.451093826,1.73729164,13.23376961,0.481713613,Illinois,Will County,0,0,0,0,IL,Naperville,78.6,28.4
17197881402,13.83333333,1095,0.042079208,0.314356436,0.643564356,0.209745763,13.66363661,2.233599044,19.54121827,7.986052449,Illinois,Will County,0,0,0,0,IL,Joliet,78.2,36.2
17197881301,15.33333333,1378,0.148058252,0.257281553,0.594660194,0.2671875,10.98178864,0.653488148,19.64881831,13.12801624,Illinois,Will County,0,1,0,0,IL,Joliet,75.2,43.2
17197881200,13.0,1413,0.050420168,0.299719888,0.649859944,0.290254237,4.174999676,0.189101188,9.926399174,1.551587304,Illinois,Will County,1,1,1,1,IL,Joliet,71.2,49.9
17197880120,7.333333333,5350,0.0,0.132997843,0.867002157,0.207597173,10.77342781,1.99962875,16.80978771,-99999.0,Illinois,Will County,0,0,0,0,IL,Bolingbrook,80.5,29.9
17197882000,17.83333333,1489,0.448548813,0.327176781,0.224274406,0.322525597,6.153102327,24.24876055,20.18448278,61.0711078,Illinois,Will County,0,1,0,1,IL,Joliet,75.0,47.1
17197882801,14.83333333,1247,0.165703276,0.500963391,0.333333333,0.273489933,8.109803652,5.586464585,14.24489733,10.89078357,Illinois,Will County,0,1,0,0,IL,Joliet,71.5,34.5
17197882100,17.16666667,1448,0.042553191,0.345744681,0.611702128,0.22909699,11.68895234,4.867705979,16.08718955,20.66555109,Illinois,Will County,0,0,0,0,IL,Joliet,75.8,42.7
17197881700,14.66666667,1133,0.071574642,0.341513292,0.586912065,0.235294118,8.32029212,0.756390193,24.87504768,4.699900227,Illinois,Will County,0,0,0,0,IL,Joliet,79.5,33.0
17197883206,6.833333333,1014,0.112820513,0.507692308,0.379487179,0.248,6.132902238,0.973764556,21.42237694,-99999.0,Illinois,Will County,0,0,0,0,IL,Joliet,82.7,35.1
17197882500,13.5,1188,0.070528967,0.337531486,0.591939547,0.268537074,9.249803054,0.218008826,16.78622222,11.6105272,Illinois,Will County,1,1,1,0,IL,Joliet,69.6,44.7
17197882601,12.33333333,913,0.0,0.269340974,0.730659026,0.27756654,11.17778148,0.02448583,24.28400586,20.92069332,Illinois,Will County,0,1,0,0,IL,Joliet,79.3,38.4
17197880419,7.833333333,6455,0.0,0.076509265,0.923490735,0.214472537,9.15643974,0.171638917,15.93129933,-99999.0,Illinois,Will County,0,0,0,0,IL,Joliet,80.6,33.5
17197880414,7.833333333,1241,0.0,0.164319249,0.835680751,0.2,5.2631196,0.46227239,14.63130472,-99999.0,Illinois,Will County,0,0,0,0,IL,Joliet,79.6,33.6
17197880415,14.16666667,1413,0.032490975,0.38267148,0.584837545,0.221040189,3.119739904,4.833057784,14.87982619,2.81337898,Illinois,Will County,0,0,0,0,IL,Joliet,78.1,34.3
17197880114,14.83333333,2006,0.073566085,0.66084788,0.265586035,0.224926972,5.059028089,10.11805618,6.927528653,2.136381496,Illinois,Will County,0,1,0,0,IL,Bolingbrook,76.0,34.6
17197881500,11.16666667,1170,0.0,0.292383292,0.707616708,0.251953125,10.5272961,0.152960713,22.82979136,5.758520945,Illinois,Will County,0,0,0,0,IL,Joliet,78.3,33.1
17197880118,5.5,1476,0.0,0.036446469,0.963553531,0.226708075,5.400653677,0.33662611,13.57662843,-99999.0,Illinois,Will County,0,0,0,0,IL,Naperville,87.2,28.1
17197880118,5.5,1476,0.0,0.036446469,0.963553531,0.226708075,5.400653677,0.33662611,13.57662843,-99999.0,Illinois,Will County,0,0,0,0,IL,Bolingbrook,87.2,27.5
17197880117,8.333333333,800,0.184210526,0.368421053,0.447368421,0.22840691,1.49547338,4.950016887,7.55575024,3.683817501,Illinois,Will County,0,1,0,0,IL,Bolingbrook,77.5,38.8
17197880116,6.0,1893,0.0,0.08630394,0.91369606,0.205630355,13.00843282,0.123693498,16.32573631,5.154271172,Illinois,Will County,0,0,0,0,IL,Bolingbrook,77.2,35.1
17197882300,11.0,1563,0.035313002,0.402889246,0.561797753,0.262467192,3.873195269,0.830147418,12.93944768,1.545486045,Illinois,Will County,1,1,1,0,IL,Joliet,72.7,40.9
17197881601,11.33333333,1241,0.180831826,0.359855335,0.459312839,0.25974026,11.7647935,0.711006859,19.49374578,11.88734532,Illinois,Will County,0,0,0,0,IL,Joliet,77.6,31.3
17197882701,9.0,736,0.010526316,0.284210526,0.705263158,0.262686567,6.192838997,0.042070917,17.42241359,8.993079239,Illinois,Will County,0,0,0,0,IL,Joliet,77.8,33.9
17197880106,11.16666667,1867,0.031936128,0.155688623,0.81237525,0.219739292,12.59449072,0.215867008,20.75678315,5.474832615,Illinois,Will County,0,0,0,0,IL,Bolingbrook,76.8,38.0
17197880112,5.666666667,1156,0.0,0.169435216,0.830564784,0.228519196,7.635046591,1.664387319,11.52562517,-99999.0,Illinois,Will County,0,0,0,0,IL,Bolingbrook,77.3,34.3
17197880111,16.5,1300,0.037694013,0.210643016,0.751662971,0.217451524,10.19367912,3.60699415,23.30693749,13.11625248,Illinois,Will County,0,0,0,0,IL,Bolingbrook,79.7,34.9
17197883215,9.5,11453,0.061999407,0.173242361,0.764758232,0.237066143,3.567137059,0.793596894,8.66054348,-99999.0,Illinois,Will County,0,0,0,0,IL,Joliet,83.9,33.9
17197882200,13.0,1848,0.099403579,0.153081511,0.747514911,0.2304,6.668488116,0.685612956,14.28273559,4.167559592,Illinois,Will County,1,1,1,1,IL,Joliet,75.3,40.7
17197883100,8.666666667,1560,0.166306695,0.323974082,0.509719222,0.278333333,0.242048387,0.867495211,2.577044884,0.13114772,Illinois,Will County,1,1,1,1,IL,Joliet,75.4,46.1
17197882900,11.16666667,1281,0.056842105,0.408421053,0.534736842,0.226788432,0.908796352,1.862997049,5.897135502,0.42981321,Illinois,Will County,0,1,0,0,IL,Joliet,76.0,36.5
17197883208,8.0,1376,0.018045113,0.476691729,0.505263158,0.219512195,3.820041933,2.257045125,9.868556742,-99999.0,Illinois,Will County,1,1,1,0,IL,Joliet,77.1,36.8
17197883210,11.16666667,1206,0.021276596,0.433268859,0.545454545,0.202020202,8.018267411,0.378972838,15.94895333,7.106073142,Illinois,Will County,0,0,0,0,IL,Joliet,80.5,30.5
17197882400,13.33333333,1513,0.042821159,0.297229219,0.659949622,0.26348228,13.9899182,0.684239224,16.62489547,17.40200299,Illinois,Will County,0,1,0,0,IL,Joliet,76.0,45.0
17197882702,13.5,1503,0.138497653,0.403755869,0.457746479,0.272222222,18.4446712,16.1007376,25.28697772,27.93826199,Illinois,Will County,1,1,1,0,IL,Joliet,75.9,37.9
17197883000,6.833333333,1410,0.028653295,0.260744986,0.710601719,0.23800738,1.613079291,0.631503382,4.41293555,0.600162369,Illinois,Will County,1,1,1,1,IL,Joliet,71.1,35.5
24510260202,10.66666667,2189,0.346525097,0.571428571,0.082046332,0.221993834,23.6996303,0.84448203,11.01381304,178.7069405,Maryland,Baltimore city,0,1,0,1,MD,Baltimore,69.5,41.9
24510130805,13.16666667,943,0.334507042,0.433098592,0.232394366,0.237875289,4.957490179,1.330058341,11.11869315,44.42819075,Maryland,Baltimore city,0,0,0,0,MD,Baltimore,74.3,39.1
24510260605,8.333333333,64,0.0,0.693877551,0.306122449,0.181818182,0.033199474,8.326324397,8.969512095,7.581439,Maryland,Baltimore city,0,1,0,0,MD,Baltimore,72.3,39.0
24510130400,16.83333333,691,0.427966102,0.258474576,0.313559322,0.306930693,6.487076963,4.740917318,23.23688522,95.24469046,Maryland,Baltimore city,0,0,0,0,MD,Baltimore,72.2,47.1
24510110200,19.83333333,2287,0.352546917,0.469168901,0.178284182,0.162022704,23.38696895,47.53066536,20.71648006,637.4818357,Maryland,Baltimore city,0,0,0,0,MD,Baltimore,73.0,27.3
24510120100,14.83333333,1485,0.14198783,0.273833671,0.584178499,0.162946429,9.278483272,1.137160913,15.10206017,131.6324781,Maryland,Baltimore city,0,0,0,0,MD,Baltimore,85.8,24.6
24510272005,11.33333333,1130,0.1,0.459259259,0.440740741,0.250922509,13.26600931,0.739609369,17.38330806,52.94812375,Maryland,Baltimore city,0,0,0,0,MD,Baltimore,82.9,29.2
24510272004,13.0,2336,0.194042553,0.468085106,0.33787234,0.21509434,20.13931127,0.603489636,19.15655086,39.65474922,Maryland,Baltimore city,0,1,0,1,MD,Baltimore,87.3,27.6
24510272003,15.33333333,763,0.0,0.15,0.85,0.269360269,9.58880008,0.289046398,16.99286346,29.50614423,Maryland,Baltimore city,1,1,1,1,MD,Baltimore,81.4,30.1
24510280200,9.5,806,0.070539419,0.419087137,0.510373444,0.178378378,17.19283276,0.853242321,9.730850537,34.68631543,Maryland,Baltimore city,0,1,0,1,MD,Baltimore,78.7,42.5
24510120300,13.33333333,1197,0.291089109,0.388118812,0.320792079,0.208450704,62.5291094,3.656673065,18.64261246,768.9461073,Maryland,Baltimore city,0,0,0,0,MD,Baltimore,67.9,37.4
24510120400,14.0,904,0.354330709,0.391076115,0.254593176,0.241847826,30.537363,1.047188333,24.90188092,952.6803786,Maryland,Baltimore city,0,0,0,0,MD,Baltimore,73.5,43.4
24510120600,16.16666667,756,0.423982869,0.434689507,0.141327623,0.235955056,28.96147817,14.55735675,10.78040287,457.7445203,Maryland,Baltimore city,0,0,0,0,MD,Baltimore,68.1,41.2
24510280101,17.5,1458,0.290909091,0.236363636,0.472727273,0.249230769,41.40953866,11.21863359,25.59434704,84.8867141,Maryland,Baltimore city,0,1,0,0,MD,Baltimore,78.6,45.4
24510280102,14.16666667,1916,0.047945205,0.738356164,0.21369863,0.250478011,19.64988841,0.430738681,19.50166347,67.73715421,Maryland,Baltimore city,0,1,0,1,MD,Baltimore,75.7,42.1
24510130200,16.0,487,0.334801762,0.45814978,0.207048458,0.257009346,32.83793233,4.450315264,22.15770202,706.9225506,Maryland,Baltimore city,0,0,0,0,MD,Baltimore,76.7,43.2
24510130600,16.33333333,737,0.286549708,0.30994152,0.403508772,0.152654867,32.7790456,13.43184772,18.29935559,104.4659733,Maryland,Baltimore city,0,0,0,0,MD,Baltimore,75.0,25.8
24510130300,14.33333333,652,0.446428571,0.220238095,0.333333333,0.290748899,24.52990091,0.413848021,19.70481,1011.294074,Maryland,Baltimore city,0,1,0,1,MD,Baltimore,69.1,47.9
24510200500,17.33333333,190,0.842105263,0.157894737,0.0,0.308219178,12.06223866,3.618671599,19.59446519,690.7218771,Maryland,Baltimore city,0,0,0,0,MD,Baltimore,67.4,45.0
24510200600,16.83333333,640,0.158914729,0.476744186,0.364341085,0.255681818,3.581347625,3.491813935,13.81926574,65.92332672,Maryland,Baltimore city,0,1,0,1,MD,Baltimore,69.2,42.9
24510280301,10.5,1033,0.264197531,0.320987654,0.414814815,0.209549072,15.9212329,1.063470542,11.38768077,28.14700799,Maryland,Baltimore city,1,1,1,1,MD,Baltimore,71.8,42.3
24510280302,11.66666667,1288,0.275547445,0.479927007,0.244525547,0.228571429,18.29204511,0.0,23.06667663,27.26764488,Maryland,Baltimore city,0,1,0,1,MD,Baltimore,75.3,43.1
24510130700,13.33333333,780,0.179028133,0.506393862,0.314578005,0.172131148,22.3909389,0.947308954,22.35267228,205.2213377,Maryland,Baltimore city,0,0,0,0,MD,Baltimore,80.5,26.1
24510270702,15.0,624,0.088709677,0.383064516,0.528225806,0.25,5.875945635,2.67430859,17.09499266,48.21288726,Maryland,Baltimore city,0,1,0,0,MD,Baltimore,73.1,39.3
24510270703,10.16666667,672,0.146496815,0.429936306,0.423566879,0.215010142,6.620420925,0.098518169,19.42931514,51.88994712,Maryland,Baltimore city,0,0,0,0,MD,Baltimore,76.1,32.2
24510270801,10.0,715,0.05988024,0.721556886,0.218562874,0.218468468,17.40370518,0.097363386,17.04296547,220.4797339,Maryland,Baltimore city,0,1,0,1,MD,Baltimore,77.0,41.6
24510270802,12.83333333,1141,0.164079823,0.266075388,0.569844789,0.256038647,27.1180947,0.190135633,17.1539598,260.0099534,Maryland,Baltimore city,0,0,0,0,MD,Baltimore,75.7,41.6
24510280401,7.0,685,0.181229773,0.362459547,0.45631068,0.193181818,7.943525592,0.0,5.752691938,49.48210653,Maryland,Baltimore city,0,1,0,1,MD,Baltimore,74.4,40.5
24510280402,12.0,1158,0.222477064,0.552752294,0.224770642,0.234309623,29.2630266,1.541489311,12.09365301,105.6331686,Maryland,Baltimore city,0,0,0,0,MD,Baltimore,75.9,42.4
24510280403,10.83333333,981,0.144124169,0.503325942,0.352549889,0.240083507,6.215833115,2.376082995,10.75836448,54.05557132,Maryland,Baltimore city,0,1,0,1,MD,Baltimore,76.7,39.4
24510130804,15.5,1034,0.115631692,0.548179872,0.336188437,0.189753321,14.71511711,7.357558553,12.6411959,166.6746118,Maryland,Baltimore city,0,1,0,0,MD,Baltimore,71.7,30.0
24510130806,17.5,1437,0.143382353,0.332720588,0.523897059,0.196261682,5.450997392,7.488008944,15.60316091,46.03790252,Maryland,Baltimore city,0,0,0,0,MD,Baltimore,79.9,29.9
24510140100,15.33333333,1053,0.33877551,0.46122449,0.2,0.182163188,25.98753881,23.44554784,31.60520818,1015.791688,Maryland,Baltimore city,0,0,0,0,MD,Baltimore,78.3,28.4
24510140200,14.5,282,0.563106796,0.291262136,0.145631068,0.331521739,16.81967984,0.417509783,39.17436161,854.6297037,Maryland,Baltimore city,0,0,0,0,MD,Baltimore,71.7,49.5
24510140300,16.83333333,665,0.568561873,0.274247492,0.157190635,0.308080808,35.91888058,4.05100157,19.58776569,1107.215092,Maryland,Baltimore city,0,1,0,1,MD,Baltimore,69.2,48.5
24510150100,14.5,944,0.567708333,0.317708333,0.114583333,0.346456693,31.20357147,2.08244174,36.14547235,726.249904,Maryland,Baltimore city,0,1,0,1,MD,Baltimore,71.7,50.5
24510261100,17.66666667,750,0.100609756,0.356707317,0.542682927,0.107784431,30.96361558,5.986299013,33.54326475,704.6823489,Maryland,Baltimore city,0,0,0,0,MD,Baltimore,75.4,25.2
24510270101,10.33333333,873,0.128526646,0.310344828,0.561128527,0.185089974,14.41195747,0.165085423,11.61767406,122.0303503,Maryland,Baltimore city,0,0,0,0,MD,Baltimore,76.9,36.0
24510270102,12.83333333,729,0.054545455,0.493939394,0.451515152,0.188365651,16.15020518,0.110769583,20.49399189,61.39293362,Maryland,Baltimore city,0,0,0,0,MD,Baltimore,74.3,38.9
24510270200,17.5,625,0.049382716,0.469135802,0.481481481,0.236065574,11.19548677,5.248444197,19.0117108,133.7869625,Maryland,Baltimore city,0,0,0,0,MD,Baltimore,80.0,33.1
24510270301,14.16666667,476,0.126262626,0.333333333,0.54040404,0.194852941,8.510698799,3.289849956,14.30882026,129.6486957,Maryland,Baltimore city,0,1,0,0,MD,Baltimore,77.2,35.2
24510150701,15.0,778,0.055335968,0.628458498,0.316205534,0.270386266,35.71292468,1.606622575,8.949415253,470.0518621,Maryland,Baltimore city,0,1,0,1,MD,Baltimore,71.9,43.7
24510151200,14.33333333,420,0.848,0.152,0.0,0.384615385,15.22969194,1.885580907,18.21117545,246.1551527,Maryland,Baltimore city,0,0,0,0,MD,Baltimore,70.4,49.7
24510160100,13.0,998,0.863425926,0.094907407,0.041666667,0.349823322,35.88242358,0.107862997,30.45146595,587.0207036,Maryland,Baltimore city,0,0,0,0,MD,Baltimore,73.1,49.6
24510160400,13.66666667,565,0.317880795,0.456953642,0.225165563,0.331168831,30.12521892,0.373232801,34.65274476,1883.130702,Maryland,Baltimore city,0,1,0,1,MD,Baltimore,68.6,48.9
24510190300,15.5,431,0.666666667,0.174242424,0.159090909,0.307692308,21.59372459,2.254565213,22.52451093,609.2336219,Maryland,Baltimore city,0,0,0,0,MD,Baltimore,69.7,45.8
24510200800,12.0,856,0.198051948,0.474025974,0.327922078,0.30529595,23.25705288,0.271694543,23.61976583,173.8845075,Maryland,Baltimore city,1,1,1,1,MD,Baltimore,71.3,44.6
24510250205,18.16666667,745,0.216718266,0.575851393,0.207430341,0.25748503,13.76442627,4.87759535,22.80352683,59.12236788,Maryland,Baltimore city,0,1,0,1,MD,Baltimore,71.2,41.4
24510250401,17.16666667,725,0.12345679,0.283950617,0.592592593,0.193452381,10.95161035,2.296061756,29.92589061,128.8694796,Maryland,Baltimore city,0,1,0,1,MD,Baltimore,68.1,38.3
24510271503,18.16666667,850,0.037267081,0.742236025,0.220496894,0.190775681,4.631225402,6.113217531,19.45619424,59.27968515,Maryland,Baltimore city,0,0,0,0,MD,Baltimore,80.1,26.1
24510180200,14.0,398,0.381818182,0.409090909,0.209090909,0.241610738,9.458781813,13.45143343,26.70777684,571.3891149,Maryland,Baltimore city,0,0,0,0,MD,Baltimore,63.6,48.8
24510190100,11.5,369,0.669172932,0.233082707,0.097744361,0.333333333,11.73875737,0.095437052,13.32287244,495.3564737,Maryland,Baltimore city,0,0,0,0,MD,Baltimore,72.1,49.4
24510270401,12.83333333,841,0.050147493,0.584070796,0.365781711,0.239875389,14.03942849,0.150243587,15.80399558,106.8398839,Maryland,Baltimore city,0,0,0,0,MD,Baltimore,73.5,38.3
24510250301,14.83333333,897,0.167346939,0.310204082,0.52244898,0.3475,3.318378188,1.331790577,11.99655639,34.16885169,Maryland,Baltimore city,0,1,0,1,MD,Baltimore,69.3,46.9
24510250303,13.33333333,667,0.262008734,0.384279476,0.35371179,0.235741445,4.495697644,3.134182016,11.08469768,36.95378595,Maryland,Baltimore city,0,1,0,1,MD,Baltimore,72.1,38.0
24510250402,11.5,902,0.234463277,0.47740113,0.288135593,0.269807281,21.71620298,0.168529291,14.60277888,199.1199058,Maryland,Baltimore city,0,1,0,1,MD,Baltimore,70.0,40.3
24510270302,12.33333333,940,0.096418733,0.438016529,0.465564738,0.181818182,12.8810268,1.67179284,13.62727525,140.3209728,Maryland,Baltimore city,0,0,0,0,MD,Baltimore,75.7,36.8
24510270402,11.16666667,716,0.076628352,0.379310345,0.544061303,0.246105919,12.34728853,0.327651511,20.2762204,11.03668256,Maryland,Baltimore city,0,0,0,0,MD,Baltimore,74.9,34.5
24510270600,14.5,1112,0.081871345,0.307017544,0.611111111,0.229219144,15.45537152,3.307894264,14.90323914,100.7823651,Maryland,Baltimore city,0,1,0,0,MD,Baltimore,75.0,38.4
24510260101,15.83333333,951,0.072948328,0.422492401,0.504559271,0.179104478,9.976732476,3.073798755,10.64027382,183.4963439,Maryland,Baltimore city,0,1,0,0,MD,Baltimore,74.2,37.1
24510270501,12.5,598,0.0,0.249027237,0.750972763,0.224376731,2.317820743,1.782939033,14.72645076,47.7699288,Maryland,Baltimore city,0,0,0,0,MD,Baltimore,76.7,33.2
24510270502,14.16666667,734,0.246268657,0.549751244,0.2039801,0.221967963,7.808321561,1.93612333,10.10871361,104.3719407,Maryland,Baltimore city,0,0,0,0,MD,Baltimore,74.3,34.9
24510230100,17.16666667,1022,0.063424947,0.486257928,0.450317125,0.159246575,23.91346549,15.13895516,30.48128406,309.536646,Maryland,Baltimore city,0,1,0,1,MD,Baltimore,69.9,29.2
24510270701,13.0,2468,0.300263389,0.558384548,0.141352063,0.263070539,25.74615067,2.274173763,17.29372638,53.41178991,Maryland,Baltimore city,0,0,0,0,MD,Baltimore,72.2,42.1
24510200701,12.33333333,1112,0.327433628,0.495575221,0.17699115,0.336,46.21991832,0.0,14.25140594,452.2236613,Maryland,Baltimore city,0,1,0,1,MD,Baltimore,70.8,46.5
24510280404,12.0,2549,0.449227373,0.354304636,0.196467991,0.264186047,26.49731639,4.563484462,16.05399918,123.2895369,Maryland,Baltimore city,0,1,0,1,MD,Baltimore,68.4,43.6
24510151100,11.5,671,0.194029851,0.235820896,0.570149254,0.235074627,9.418677737,0.084220665,11.57560793,61.10819171,Maryland,Baltimore city,0,1,0,1,MD,Baltimore,73.7,43.0
24510160801,12.66666667,444,0.232142857,0.416666667,0.351190476,0.26848249,26.42261313,0.11902078,4.018245416,457.0397947,Maryland,Baltimore city,0,1,0,1,MD,Baltimore,71.8,43.2
24510170100,16.66666667,1015,0.451908397,0.375572519,0.172519084,0.234732824,25.04557554,48.53659812,21.89103525,1564.747405,Maryland,Baltimore city,0,0,0,0,MD,Baltimore,76.4,41.2
24510150600,12.0,446,0.253012048,0.265060241,0.481927711,0.239130435,21.38502051,0.095896953,17.0456479,471.3355897,Maryland,Baltimore city,0,1,0,1,MD,Baltimore,67.5,47.5
24510150200,15.16666667,699,0.454237288,0.213559322,0.33220339,0.346801347,35.41285469,0.911919005,31.66630384,950.989668,Maryland,Baltimore city,0,1,0,1,MD,Baltimore,67.9,48.6
24510150300,14.83333333,630,0.233160622,0.497409326,0.269430052,0.266903915,30.06999895,2.195587225,29.45716746,448.1288986,Maryland,Baltimore city,0,1,0,1,MD,Baltimore,73.1,45.3
24510150400,17.0,727,0.522648084,0.37630662,0.101045296,0.237442922,16.97189372,4.08539395,21.14314461,1329.737368,Maryland,Baltimore city,0,0,0,0,MD,Baltimore,69.5,44.7
24510150500,15.0,719,0.530744337,0.233009709,0.236245955,0.239669421,5.898523089,5.718039767,7.163843757,416.5161128,Maryland,Baltimore city,0,0,0,0,MD,Baltimore,71.4,47.2
